jogo,jogo_original_fonte,espn_event_id,event_id,period,clock,type_text,team,team_espn,player,participants_json,text,scoring_play,shootout,penalty,own_goal,yellow_card,red_card,substitution,source_url,collected_at,source_file,source_collected_at,temporal_status
64,64,760477,49626950.0,1.0,13',Start Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931470+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931470+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49626966.0,1.0,13',End Delay,Bélgica,Belgium,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931511+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931511+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49626968.0,1.0,13',End Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931558+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931558+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627193.0,1.0,21',Start Delay,Bélgica,Belgium,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931600+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931600+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627220.0,1.0,22',End Delay,Bélgica,Belgium,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931640+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931640+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627239.0,1.0,24',Start Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931721+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931721+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627240.0,1.0,24',Start Delay,Bélgica,Belgium,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931680+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931680+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627243.0,1.0,26',End Delay,Bélgica,Belgium,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931761+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931761+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627245.0,1.0,26',End Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931801+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931801+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49627289.0,1.0,28',Goal,Bélgica,Belgium,Leandro Trossard,"[""Leandro Trossard""]","Goal! New Zealand 0, Belgium 1. Leandro Trossard (Belgium) right footed shot from very close range to the bottom right corner following a corner.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931837+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931837+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628111.0,1.0,45'+7',Halftime,,,,[],"First Half ends, New Zealand 0, Belgium 1.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931869+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931869+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628120.0,2.0,45',Substitution,Nova Zelândia,New Zealand,Ben Old,"[""Ben Old"", ""Ryan Thomas""]","Substitution, New Zealand. Ben Old replaces Ryan Thomas.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931913+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931913+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628121.0,2.0,45',Substitution,Nova Zelândia,New Zealand,Jesse Randall,"[""Jesse Randall"", ""Sarpreet Singh""]","Substitution, New Zealand. Jesse Randall replaces Sarpreet Singh.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931956+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931956+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628123.0,2.0,45',Start 2nd Half,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931999+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931999+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628139.0,2.0,46',Yellow Card,Nova Zelândia,New Zealand,Marko Stamenic,"[""Marko Stamenic""]",Marko Stamenic (New Zealand) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932042+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932042+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628266.0,2.0,50',Goal,Bélgica,Belgium,Leandro Trossard,"[""Leandro Trossard"", ""Hans Vanaken""]","Goal! New Zealand 0, Belgium 2. Leandro Trossard (Belgium) right footed shot from the centre of the box to the top left corner. Assisted by Hans Vanaken.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932077+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932077+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628438.0,2.0,56',Yellow Card,Nova Zelândia,New Zealand,Elijah Just,"[""Elijah Just""]",Elijah Just (New Zealand) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932120+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932120+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628446.0,2.0,56',Substitution,Bélgica,Belgium,Matias Fernandez-Pardo,"[""Matias Fernandez-Pardo"", ""Jérémy Doku""]","Substitution, Belgium. Matias Fernandez-Pardo replaces Jérémy Doku.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932162+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932162+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628688.0,2.0,64',Substitution,Nova Zelândia,New Zealand,Michael Boxall,"[""Michael Boxall"", ""Tim Payne""]","Substitution, New Zealand. Michael Boxall replaces Tim Payne.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932204+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932204+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628689.0,2.0,64',Substitution,Nova Zelândia,New Zealand,Callum McCowatt,"[""Callum McCowatt"", ""Joe Bell""]","Substitution, New Zealand. Callum McCowatt replaces Joe Bell.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932245+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932245+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628749.0,2.0,66',Goal,Bélgica,Belgium,Kevin De Bruyne,"[""Kevin De Bruyne""]","Goal! New Zealand 0, Belgium 3. Kevin De Bruyne (Belgium) left footed shot from outside the box to the bottom right corner.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932279+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932279+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628810.0,2.0,69',Start Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932360+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932360+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628811.0,2.0,69',Start Delay,Bélgica,Belgium,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932319+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932319+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628847.0,2.0,71',End Delay,Bélgica,Belgium,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932399+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932399+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628848.0,2.0,71',End Delay,Nova Zelândia,New Zealand,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932448+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932448+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628850.0,2.0,72',Substitution,Bélgica,Belgium,Alexis Saelemaekers,"[""Alexis Saelemaekers"", ""Leandro Trossard""]","Substitution, Belgium. Alexis Saelemaekers replaces Leandro Trossard.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932493+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932493+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49628851.0,2.0,72',Substitution,Bélgica,Belgium,Amadou Onana,"[""Amadou Onana"", ""Kevin De Bruyne""]","Substitution, Belgium. Amadou Onana replaces Kevin De Bruyne.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932535+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932535+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629066.0,2.0,79',Substitution,Nova Zelândia,New Zealand,Francis de Vries,"[""Francis de Vries"", ""Liberato Cacace""]","Substitution, New Zealand. Francis de Vries replaces Liberato Cacace.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932583+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932583+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629246.0,2.0,84',Goal,Nova Zelândia,New Zealand,Elijah Just,"[""Elijah Just""]","Goal! New Zealand 1, Belgium 3. Elijah Just (New Zealand) left footed shot from the centre of the box to the high centre of the goal following a corner.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932618+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932618+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629267.0,2.0,85',Substitution,Bélgica,Belgium,Romelu Lukaku,"[""Romelu Lukaku"", ""Charles De Ketelaere""]","Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932659+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932659+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629272.0,2.0,85',Substitution,Bélgica,Belgium,Nicolas Raskin,"[""Nicolas Raskin"", ""Youri Tielemans""]","Substitution, Belgium. Nicolas Raskin replaces Youri Tielemans.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932700+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932700+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629301.0,2.0,86',Goal - Header,Bélgica,Belgium,Romelu Lukaku,"[""Romelu Lukaku"", ""Nicolas Raskin""]","Goal! New Zealand 1, Belgium 4. Romelu Lukaku (Belgium) header from very close range to the centre of the goal. Assisted by Nicolas Raskin with a cross.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932745+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932745+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629569.0,2.0,90'+4',Goal,Bélgica,Belgium,Alexis Saelemaekers,"[""Alexis Saelemaekers"", ""Romelu Lukaku""]","Goal! New Zealand 1, Belgium 5. Alexis Saelemaekers (Belgium) right footed shot from the centre of the box to the bottom left corner. Assisted by Romelu Lukaku following a fast break.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932781+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932781+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,49629578.0,2.0,90'+6',End Regular Time,,,,[],"Second Half ends, New Zealand 1, Belgium 5.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.932826+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.932826+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,28',,Bélgica,Belgium,Leandro Trossard,"[""Leandro Trossard""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931201+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931201+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,50',,Bélgica,Belgium,Leandro Trossard,"[""Leandro Trossard"", ""Hans Vanaken""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931241+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931241+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,66',,Bélgica,Belgium,Kevin De Bruyne,"[""Kevin De Bruyne""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931264+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931264+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,84',,Nova Zelândia,New Zealand,Elijah Just,"[""Elijah Just""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931287+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931287+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,86',,Bélgica,Belgium,Romelu Lukaku,"[""Romelu Lukaku"", ""Nicolas Raskin""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931308+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931308+00:00,POST_MATCH_BACKFILLED_FACT
64,64,760477,,,90'+4',,Bélgica,Belgium,Alexis Saelemaekers,"[""Alexis Saelemaekers"", ""Romelu Lukaku""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760477,2026-07-20T17:27:38.931328+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760477__8bf313408614375a.json,2026-07-20T17:27:38.931328+00:00,POST_MATCH_BACKFILLED_FACT
65,65,760478,49623466.0,1.0,"{'value': 0.0, 'displayValue': ''}",Kickoff,,,,[],First Half begins.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760478,2026-07-20T17:27:25.175597+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760478__95e982dbde2f1fbf.json,2026-07-20T17:27:25.175597+00:00,POST_MATCH_BACKFILLED_FACT
65,65,760478,49623589.0,1.0,4',Yellow Card,Arábia Saudita,Saudi Arabia,Saud Abdulhamid,"[""Saud Abdulhamid""]",Saud Abdulhamid (Saudi Arabia) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760478,2026-07-20T17:27:25.175716+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760478__95e982dbde2f1fbf.json,2026-07-20T17:27:25.175716+00:00,POST_MATCH_BACKFILLED_FACT
