Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
F,Netherlands,NED,2,DF,GEERTRUIDA Lutsharel,Lutsharel Emiliano,GEERTRUIDA,GEERTRUIDA,18/07/2000,25,Sunderland AFC (ENG),ENG,185,21,0,0,Rodagem média,Pico físico/técnico,9,4.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,3,MF,DE ROON Marten,Marten Elco,DE ROON,DE ROON,29/03/1991,35,Atalanta Bergamo (ITA),ITA,186,43,1,0.023,Experiente,Veterano,9,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,4,DF,VAN DIJK Virgil,Virgil,VAN DIJK,VIRGIL,08/07/1991,34,Liverpool FC (ENG),ENG,195,95,13,0.137,Muito experiente,Experiente,9,9.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,5,DF,AKE Nathan,Nathan Benjamin,AKE,AKÉ,18/02/1995,31,Manchester City FC (ENG),ENG,180,61,5,0.082,Experiente,Experiente,9,8.6,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,6,DF,VAN HECKE Jan Paul,Jan-Paul,VAN HECKE,VAN HECKE,08/06/2000,26,Brighton & Hove Albion FC (ENG),ENG,189,15,1,0.067,Rodagem média,Pico físico/técnico,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,7,MF,KLUIVERT Justin,Justin Dean,KLUIVERT,KLUIVERT,05/05/1999,27,AFC Bournemouth (ENG),ENG,173,13,0,0,Pouca rodagem,Pico físico/técnico,9,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,8,MF,GRAVENBERCH Ryan,Ryan Jiro,GRAVENBERCH,GRAVENBERCH,16/05/2002,24,Liverpool FC (ENG),ENG,190,30,1,0.033,Rodagem média,Pico físico/técnico,9,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,9,FW,WEGHORST Wout,Wout François Maria,WEGHORST,WEGHORST,07/08/1992,33,AFC Ajax (NED),NED,197,52,14,0.269,Experiente,Experiente,7.5,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,10,FW,DEPAY Memphis,Memphis,DEPAY,MEMPHIS,13/02/1994,32,SC Corinthians (BRA),BRA,178,112,55,0.491,Muito experiente,Experiente,7.5,9.1,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,11,FW,GAKPO Cody,Cody Mathès,GAKPO,GAKPO,07/05/1999,27,Liverpool FC (ENG),ENG,193,53,23,0.434,Experiente,Pico físico/técnico,9,8.6,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,12,DF,WIEFFER Mats,Mats Henrik Berne,WIEFFER,WIEFFER,16/11/1999,26,Brighton & Hove Albion FC (ENG),ENG,189,15,1,0.067,Rodagem média,Pico físico/técnico,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,13,GK,ROEFS Robin,Robin Gerardus Petrus,ROEFS,ROEFS,17/01/2003,23,Sunderland AFC (ENG),ENG,193,1,0,0,Aposta/estreante,Emergente,9,4.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,14,MF,REIJNDERS Tijjani,Tijjani Martinus Jan,REIJNDERS,REIJNDERS,29/07/1998,27,Manchester City FC (ENG),ENG,178,35,7,0.2,Rodagem média,Pico físico/técnico,9,7.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,15,DF,VAN DE VEN Micky,Micky,VAN DE VEN,VAN DE VEN,19/04/2001,25,Tottenham Hotspur FC (ENG),ENG,193,23,1,0.043,Rodagem média,Pico físico/técnico,9,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,16,MF,TIL Guus,Guus Berend,TIL,TIL,22/12/1997,28,PSV Eindhoven (NED),NED,188,8,1,0.125,Pouca rodagem,Pico físico/técnico,7.5,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,17,FW,LANG Noa,Noa Noëll,LANG,LANG,17/06/1999,27,Galatasaray SK (TUR),TUR,176,17,3,0.176,Rodagem média,Pico físico/técnico,7.5,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,18,FW,MALEN Donyell,Donyell,MALEN,MALEN,19/01/1999,27,AS Roma (ITA),ITA,178,56,13,0.232,Experiente,Pico físico/técnico,9,7.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,19,FW,BROBBEY Brian,Brian Ebenezer Adjei,BROBBEY,BROBBEY,01/02/2002,24,Sunderland AFC (ENG),ENG,181,15,4,0.267,Rodagem média,Pico físico/técnico,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,20,MF,KOOPMEINERS Teun,Teun,KOOPMEINERS,KOOPMEINERS,28/02/1998,28,Juventus FC (ITA),ITA,185,31,3,0.097,Rodagem média,Pico físico/técnico,9,6.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,21,MF,DE JONG Frenkie,Frenkie,DE JONG,F. DE JONG,12/05/1997,29,FC Barcelona (ESP),ESP,181,69,2,0.029,Experiente,Pico físico/técnico,9,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,22,DF,DUMFRIES Denzel,Denzel Justus Morris,DUMFRIES,DUMFRIES,18/04/1996,30,FC Internazionale Milano (ITA),ITA,188,75,11,0.147,Experiente,Pico físico/técnico,9,9.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,23,GK,FLEKKEN Mark,Mark Maria Hubertus,FLEKKEN,FLEKKEN,13/06/1993,33,Bayer 04 Leverkusen (GER),GER,195,12,0,0,Pouca rodagem,Experiente,9,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,24,FW,SUMMERVILLE Crysencio,Crysencio Jilbert Sylverio Cir,SUMMERVILLE,SUMMERVILLE,30/10/2001,24,West Ham United FC (ENG),ENG,172,5,2,0.4,Pouca rodagem,Pico físico/técnico,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,25,DF,HATO Jorrel,Jorrel Evan,HATO,HATO,07/03/2006,20,Chelsea FC (ENG),ENG,182,8,0,0,Pouca rodagem,Jovem,9,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,26,MF,TIMBER Quinten,Quinten Ryan Crispito,TIMBER,Q. TIMBER,17/06/2001,25,Olympique Marseille (FRA),FRA,176,12,1,0.083,Pouca rodagem,Pico físico/técnico,9,5.7,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,1,GK,CROCOMBE Max,Maxime Teremoana,CROCOMBE,CROCOMBE,12/08/1993,32,Millwall FC (ENG),ENG,190,26,0,0,Rodagem média,Experiente,9,6.2,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Goleiro de reflexo e domínio de cruzamentos,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,2,DF,PAYNE Tim,Timothy John,PAYNE,PAYNE,10/01/1994,32,Wellington Phoenix FC (NZL),NZL,179,54,3,0.056,Experiente,Experiente,5.5,6.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,3,DF,DE VRIES Francis,Francis,DE VRIES,DE VRIES,28/11/1994,31,Auckland FC (NZL),NZL,181,21,1,0.048,Rodagem média,Experiente,5.5,5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,4,DF,BINDON Tyler,Tyler Grant,BINDON,BINDON,27/01/2005,21,She eld United FC (ENG),ENG,190,27,2,0.074,Rodagem média,Emergente,9,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,5,DF,BOXALL Michael,Michael Joseph,BOXALL,BOXALL,18/08/1988,37,Minnesota United FC (USA),USA,191,66,1,0.015,Experiente,Veterano,7.5,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,6,MF,BELL Joe,Joe Zen Robert,BELL,BELL,27/04/1999,27,Viking Stavanger (NOR),NOR,182,34,1,0.029,Rodagem média,Pico físico/técnico,6.5,5.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,7,FW,ROGERSON Logan,Logan Tipene,ROGERSON,ROGERSON,28/05/1998,28,Auckland FC (NZL),NZL,182,18,2,0.111,Rodagem média,Pico físico/técnico,5.5,4.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,8,MF,STAMENIC Marko,Marko Seufatu Nikola,STAMENIC,STAMENIC,19/02/2002,24,Swansea City AFC (WAL),WAL,188,42,3,0.071,Experiente,Pico físico/técnico,5.5,5.9,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,9,FW,WOOD Chris,Christopher Grant,WOOD,WOOD,07/12/1991,34,Nottingham Forest FC (ENG),ENG,191,92,45,0.489,Muito experiente,Experiente,9,9.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,10,MF,SINGH Sarpreet,Sarpreet,SINGH,SINGH,20/02/1999,27,Wellington Phoenix FC (NZL),NZL,180,30,3,0.1,Rodagem média,Pico físico/técnico,5.5,5.9,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,11,MF,JUST Elijah,Elijah Henry,JUST,JUST,01/05/2000,26,Motherwell FC (SCO),SCO,176,46,11,0.239,Experiente,Pico físico/técnico,7.5,7.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,12,GK,PAULSEN Alex,Alexander Noah,PAULSEN,PAULSEN,04/07/2002,23,Lechia Gdańsk (POL),POL,193,8,0,0,Pouca rodagem,Emergente,6.5,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Goleiro de reflexo e domínio de cruzamentos,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,13,DF,CACACE Liberato,Liberato Gianpaolo,CACACE,CACACE,27/09/2000,25,Wrexham AFC (WAL),WAL,182,39,1,0.026,Rodagem média,Pico físico/técnico,5.5,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,14,MF,RUFER Alex,Alex Arthur,RUFER,RUFER,12/06/1996,30,Wellington Phoenix FC (NZL),NZL,180,26,0,0,Rodagem média,Pico físico/técnico,5.5,4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Volante disciplinado para cobrir zona central,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,15,DF,PIJNAKER Nando,Nando Zen,PIJNAKER,PIJNAKER,25/02/1999,27,Auckland FC (NZL),NZL,185,26,0,0,Rodagem média,Pico físico/técnico,5.5,4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,16,DF,SURMAN Finn,Finn,SURMAN,SURMAN,23/09/2003,22,Portland Timbers (USA),USA,190,21,3,0.143,Rodagem média,Emergente,7.5,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Zagueiro dominante em área e jogo aéreo,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
G,New Zealand,NZL,17,FW,BARBAROUSES Kosta,Kosta,BARBAROUSES,BARBAROUSES,19/02/1990,36,WS Wanderers FC (AUS),AUS,171,76,10,0.132,Experiente,Veterano,5.5,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",BAZELEY Darren,New Zealand,bloco baixo/médio e bola aérea,4-4-2 / 5-4-1,Referência física ou corredor para aliviar pressão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
